ID,Title,Author
2014-63,Financial Condition and Product Market Cooperation,"Gustafson, Matthew & Ivanov, Ivan T. & Ritter, John"
2014-62,What Drives the Cross-Section of Credit Spreads?: A Variance Decomposition Approach,"Nozawa, Yoshio"
2014-60,The scarcity value of Treasury collateral: Repo market effects of security-specific supply and demand factors,"D'Amico, Stefania & Fan, Roger & Kitsul, Yuriy"
2014-59,Precautionary Volatility and Asset Prices,"Chen, Andrew Y."
2014-58,A Tale of Two Option Markets: Pricing Kernels and Volatility Risk,"Song, Zhaogang & Xiu, Dacheng"
2014-57,Unspanned macroeconomic factors in the yield curve,"Coroneo, Laura & Giannone, Domenico & Modugno, Michele"
2014-56,Firm Entry and Employment Dynamics in the Great Recession,"Siemer, Michael"
2014-55,Business to Business Credit to Small Firms,"Mach, Traci L."
2014-54,Stochastic Intensity Models of Wrong Way Risk: Wrong Way CVA Need Not Exceed Independent CVA,"Ghamami, Samim & Goldberg, Lisa R."
2014-53,Limited Deposit Insurance Coverage and Bank Competition,"Shy, Oz & Stenbacka, Rune & Yankov, Vladimir"
2014-52,Low Frequency Effects of Macroeconomic News on Government Bond Yields,"Altavilla, Carlo & Giannone, Domenico & Modugno, Michele"
2014-51,Non-linearity in the Inflation-Growth Relationship in Developing Economies: Evidence from a Semiparametric Panel Model,"Baglan, Deniz & Yoldas, Emre"
2014-50,Reputation and Liquidity Traps,"Nakata, Taisuke"
2014-49,Assessing Targeted Macroprudential Financial Regulation: The Case of the 2006 Commercial Real Estate Guidance for Banks,"Bassett, William F. & Marsh, Blake"
2014-48,QE Auctions of Treasury Bonds,"Song, Zhaogang & Zhu, Haoxiang"
2014-47,OccBin: A Toolkit for Solving Dynamic Models With Occasionally Binding Constraints Easily,"Guerrieri, Luca & Iacoviello, Matteo"
2014-46,Flights to Safety,"Baele, Lieven & Bekaert, Geert & Inghelbrecht, Koen & Wei, Min"
2014-45,Relative Liquidity and Future Volatility,"Valenzuela, Marcela & Zer, Ilknur & Fryzlewicz, Piotr & Rheinlander, Thorsten"
2014-44,"Navigating Constraints: The Evolution of Federal Reserve Monetary Policy, 1935-59","Carlson, Mark A. & Wheelock, David C."
2014-43,Behavioral Economics and Macroeconomic Models,"Driscoll, John C. & Holden, Steinar"
2014-42,The Welfare Costs of Skill-Mismatch Employment,"Arseneau, David M. & Epstein, Brendan"
2014-41,"Bank Failure, Relationship Lending, and Local Economic Performance","Kandrac, John"
2014-40,When are the Effects of Fiscal Policy Uncertainty Large?,"Johannsen, Benjamin K."
2014-39,Monetary Policy and Real Borrowing Costs at the Zero Lower Bound,"Gilchrist, Simon & Lopez-Salido, J. David & Zakrajsek, Egon"
2014-38,Assessing the Effects of the Zero-Interest-Rate Policy through the Lens of a Regime-Switching DSGE Model,"Chen, Han"
2014-37,Debt Deflation Effects of Monetary Policy,"Lin, Li & Tsomocos, Dimitrios P. & Vardoulakis, Alexandros"
2014-36,Hedge fund holdings and stock market efficiency,"Cao, Charles & Liang, Bing & Lo, Andrew W. & Petrasek, Lubomir"
2014-35,Are Household Investors Noise Traders: Evidence from Belief Dispersion and Stock Trading Volume,"Li, Dan & Li, Geng"
2014-34,Model Risk of Risk Models,"Danielsson, Jon & James, Kevin & Valenzuela, Marcela & Zer, Ilknur"
2014-33,Machines vs. Machines: High Frequency Trading and Hard Information,"Huh, Yesol"
2014-32,Fertility Choice in a Life Cycle Model with Idiosyncratic Uninsurable Earnings Risk,"Sommer, Kamila"
2014-31,The Risk Channel of Monetary Policy,"DeGroot, Oliver"
2014-30,"Gates, Fees, and Preemptive Runs","Cipriani, Marco & Martin, Antoine & McCabe, Patrick E. & Parigi, Bruno"
2014-29,Policy Paradoxes in the New Keynesian Model,"Kiley, Michael T."
2014-28,An Evaluation of the Inflationary Pressure Associated with Short- and Long-term Unemployment,"Kiley, Michael T."
2014-27,Missing Variation in the Great Moderation: Lack of Signal Error and OLS Regression,"Nalewaik, Jeremy J."
2014-26,Community Bank Performance: How Important are Managers?,"Amel, Dean F. & Prager, Robin A."
2014-25,Small Sample Properties of Bayesian Estimators of Labor Income Processes,"Nakata, Taisuke & Tonetti, Christopher"
2014-24,Tips from TIPS: the informational content of Treasury Inflation-Protected Security prices,"D'Amico, Stefania & Kim, Don H. & Wei, Min"
2014-23,Competition in lending and credit ratings,"Ahmed, Javed I."
2014-22,Demand for M2 at the Zero Lower Bound: The Recent U.S. Experience,"Judson, Ruth & Schlusche, Bernd & Wong, Vivian"
2014-21,An Evaluation of Bank VaR Measures for Market Risk During and Before the Financial Crisis,"O'Brien, James M. & Szerszen, Pawel J."
2014-20,The Effects of Bank Charter Switching on Supervisory Ratings,"Rezende, Marcelo"
2014-19,National Bank Examinations and Operations in the Early 1890s,"Calomiris, Charles W. & Carlson, Mark A."
2014-18,Small Price Responses to Large Demand Shocks,"Gagnon, Etienne & Lopez-Salido, J. David"
2014-17,Finance and Productivity Growth: Firm-level Evidence,"Levine, Oliver & Warusawitharana, Missaka"
2014-16,Using Data on Seller Behavior to Forecast Short-run House Price Changes,"Anenberg, Elliot & Laufer, Steven"
2014-15,Banks as Patient Fixed Income Investors,"Hanson, Samuel & Shleifer, Andrei & Stein, Jeremy C. & Vishny, Robert W."
2014-14,The Interplay Between Student Loans and Credit Card Debt: Implications for Default in the Great Recession,"Ionescu, Felicia & Ionescu, Marius"
2014-13,How Well Did Social Security Mitigate the Effects of the Great Recession?,"Peterman, William B. & Sommer, Kamila"
2014-12,How the Federal Reserve's Large-Scale Asset Purchases (LSAPs) Influence Mortgage-Backed Securities (MBS) Yields and U.S. Mortgage Rates,"Hancock, Diana & Passmore, Wayne"
2014-11,The Interest Rate Elasticity of Mortgage Demand: Evidence From Bunching at the Conforming Loan Limit,"DeFusco, Anthony & Paciorek, Andrew D."
2014-10,Peer-to-peer lending to small businesses,"Mach, Traci L. & Carter, Courtney M. & Slattery, Cailin R."
2014-8,Corporate Governance and Risk Management at Unprotected Banks: National Banks in the 1890s,"Calomiris, Charles W. & Carlson, Mark A."
2014-7,Term Structure Modeling with Supply Factors and the Federal Reserve's Large Scale Asset Purchase Programs,"Li, Canlin & Wei, Min"
2014-5,Idiosyncratic investment risk and business cycles,"Goldberg, Jonathan E."
2014-61,Do Creditor Rights Increase Employment Risk? Evidence from Loan Covenants,"Liang, J. Nellie & Falato, Antonio"
2013-88,Declining Labor Force Attachment and Downward Trends in Unemployment and Participation,"Barnichon, Regis & Figura, Andrew"
2013-87,"Systemic Risk, International Regulation, and the Limits of Coordination","Kara, Gazi"
2013-86,Unemployment Insurance Experience Rating and Labor Market Dynamics,"Ratner, David"
2013-85,"Learning, Rare Disasters, and Asset Prices","Lu, Yang & Siemer, Michael"
2013-84,Are Banks' Internal Risk Parameters Consistent? Evidence from Syndicated Loans,"Firestone, Simon & Rezende, Marcelo"
2013-83,Repo collateral fire sales: the effects of exemption from automatic stay,Sebastian Infante
2013-82,Cost shifting and the freezing of corporate pension plans,Joshua Rauh & Irina Stefanescu & Stephen Zeldes
2013-81,Payday loans and consumer financial health,Neil Bhutta
2013-80,Sticky deposit rates,John C. Driscoll & Ruth Judson
2013-79,Are homeowners in denial about their house values? comparing owner perceptions with transaction-based indexes,Alice M. Henriques
2013-78,"Equity market misvaluation, financing, and investment",Missaka Warusawitharana & Toni M. Whited
2013-77,Aggregate supply in the United States: recent developments and implications for the conduct of monetary policy,David L. Reifschneider & William L. Wascher & David W. Wilcox
2013-76,The Federal Reserve's framework for monetary policy - recent changes and new questions,William B. English & J. David López-Salido & Robert J. Tetlow
2013-75,"Who works for startups? The relation between firm age, employee age, and growth",Paige Ouimet & Rebecca Zarutskie
2013-74,Trend inflation in advanced economies,Christine Garnier & Elmar Mertens & Edward Nelson
2013-73,"Sectoral allocation, risk efficiency and the Great Moderation",Manjola Tase
2013-72,Yield curve impacts of forward guidance and maturity extension programs,Jeff W. Huther & Jason S. Seligman
2013-71,"Volatility, labor heterogeneity and asset prices",Marcelo Ochoa
2013-70,Effects of monetary policy shocks across time and across sectors,Ekaterina V. Peneva
2013-69,Learning from the test: raising selective college enrollment by providing information,Sarena Goodman
2013-68,Going public abroad,Cecilia Caglio & Kathleen Weiss Hanley & Jennifer Marietta-Westberg
2013-67,"Rising intangible capital, shrinking debt capacity, and the US corporate savings glut",Antonio Falato & Dalida Kadyrzhanova & Jae W. Sim
2013-66,Taxpayer confusion over predictable tax liability changes: evidence from the Child Tax Credit,Naomi E. Feldman & Peter Katuscak & Laura Kawano
2013-65,Broadband in the labor market: The impact of residential high speed internet on married women's labor force participation,Lisa J. Dettling
2013-64,"Policy uncertainty, irreversibility, and cross-border flows of capital",Brandon Julio & Youngsuk Yook
2013-63,Computing arbitrage-free yields in multi-factor Gaussian shadow-rate term structure models,Marcel A. Priebsch
2013-62,Payday lending regulation,Alex Kaufman
2013-61,What does financial volatility tell us about macroeconomic fluctuations?,Marcelle Chauvet & Zeynep Senyuz & Emre Yoldas
2013-60,Endogenous sources of volatility in housing markets: the joint buyer-seller problem,Elliot Anenberg & Patrick Bayer
2013-59,Cost of borrowing shocks and fiscal adjustment,Oliver de Groot & Fédéric Holm-Hadulla & Nadine Leiner-Killinger
2013-58,Monetary-fiscal policy interactions: interdependent policy rule coefficients,Manuel Gonzalez-Astudillo
2013-57,The dynamics of labor market polarization,Christopher L. Smith
2013-56,The impact of the Federal Reserve's Large-Scale Asset Purchase programs on corporate credit risk,Simon Gilchrist & Egon Zakrajsek
2013-55,Stress-testing U.S. bank holding companies: a dynamic panel quantile regression approach,Francisco Covas & Ben Rump & Egon Zakrajsek
2013-54,Volatility of volatility and tail risk premiums,Yang-Ho Park
2013-53,Household mobility over the Great Recession: evidence from the U.S. 2007-09 Survey of Consumer Finances panel,Brian K. Bucks & Jesse Bricker
2013-52,The cross-market spillover of economic shocks through multi-market banks,Jose M. Berrospide & Lamont K. Black & William R. Keeton
2013-51,Inequality and poverty in the United States: the aftermath of the Great Recession,Jeffrey P. Thompson & Timothy Smeeding
2013-50,Shadow banking and the funding of the nonfinancial sector,Joshua H. Gallin
2013-49,The effect of state and local sales taxes on employment at state borders,Jeffrey P. Thompson & Shawn M. Rohlin
2013-48,Are leveraged and inverse ETFs the new portfolio insurers?,Tugkan Tuzun
2013-47,Credit-crunch dynamics with uninsured investment risk,Jonathan E. Goldberg
2013-46,Analysis of wealth using micro and macro data: a comparison of the Survey of Consumer Finances and Flow of Funds Accounts,Alice M. Henriques & Joanne W. Hsu
2013-45,Dementia risk and financial decision making by older households: the impact of information,Joanne W. Hsu & Robert J. Willis
2013-44,"Importing, exporting and firm-level employment volatility",Christopher J. Kurz & Mine Z. Senses
2013-43,Sequential Monte Carlo sampling for DSGE models,Edward Herbst & Frank Schorfheide
2013-42,Economic volatility and financial markets: the case of mortgage-backed securities,Gaetano Antinolfi & Celso Brunetti
2013-41,Monetary policy and financial stability risks: an example,James A. Clouse
2013-40,Optimal fiscal and monetary policy with occasionally binding zero bound constraints,Taisuke Nakata
2013-39,Assessing and combining financial conditions indexes,Sirio Aramonte & Samuel Rosen & John W. Schindler
2013-38,Antidumping duties and plant-level restructuring,Justin R. Pierce
2013-37,The effects of the Federal Reserve's date-based forward guidance,Matthew Raskin
2013-36,Is the information technology revolution over?,David M. Byrne & Stephen D. Oliner & Daniel E. Sichel
2013-35,Duration risk versus local supply channel in Treasury yields: evidence from the Federal Reserve's asset purchase announcements,Michael E. Cahill & Stefania D’Amico & Canlin Li & John S. Sears
2013-34,The effectiveness of the non-standard policy measures during the financial crises: the experiences of the Federal Reserve and the European Central Bank,Seth B. Carpenter & Selva Demiralp & Jens Eisenschmidt
2013-33,A primer on farm mortgage debt relief programs during the 1930s,Jonathan D. Rose
2013-32,Analyzing Federal Reserve asset purchases: from whom does the Fed buy?,Seth B. Carpenter & Selva Demiralp & Jane E. Ihrig & Elizabeth C. Klee
2013-31,Credit-crunch dynamics with uninsured investment risk,Jonathan E. Goldberg
2013-30,Equity extraction and mortgage default,Steven Laufer
2013-29,The history of cyclical macroprudential policy in the United States,Douglas J. Elliott & Greg Feldberg & Andreas Lehnert
2013-28,Estate vs. capital gains taxation: an evaluation of prospective policies for taxing wealth at the time of death,Robert B. Avery & Daniel Grodzicki & Kevin B. Moore
2013-27,Declining migration within the US: the role of the labor market,Raven S. Molloy & Christopher L. Smith & Abigail Wozniak
2013-26,The long and the short of household formation,Andrew D. Paciorek
2013-25,The nature of countercyclical income risk,Fatih Guvenen & Serdar Ozkan & Jae Song
2013-24,The informational content of the embedded deflation option in TIPS,Olesya V. Grishchenko & Joel M. Vanden & Jianing Zhang
2013-23,Made poorer by choice: worker outcomes in Social Security v. private retirement accounts,Javed I. Ahmed & Brad M. Barber & Terrance Odean
2013-22,Early withdrawals from retirement accounts during the Great Recession,Robert Argento & Victoria L. Bryant & John Sabelhaus
